SpellId;SpellNameDE;SpellNameEN
3400;Milde Schildkrötensuppe;Soothing Turtle Bisque
3405;Seelenzerreißung;Soul Rend
3407;Rune des Öffnens;Rune of Opening
3408;Verkrüppelndes Gift;Crippling Poison
3409;Verkrüppelndes Gift;Crippling Poison
3411;Einschreiten;Intervene
3412;Kochgeselle;Journeyman Cook
3413;Kochkunst;Cooking
3416;Scheusalfuror;Fiend Fury
3417;Hauen;Thrash
3418;Verbessertes Blocken;Improved Blocking
3419;Verbessertes Blocken;Improved Blocking
3424;Besudelungsgeheul;Tainted Howl
3427;Infizierte Wunde;Infected Wound
3428;Fleischfressende Würmer beschwören;Summon Flesh Eating Worms
3429;Gedanken verseuchen;Plague Mind
3436;Wandernde Seuche;Wandering Plague
3439;Wandernde Seuche;Wandering Plague
3440;KOLBENSTABSPEZIAL (DND);MACESTAFFSPECIAL (DND)
3442;Versklaven;Enslave
3443;Verzauberte Schnelligkeit;Enchanted Quickness
3446;Verheeren;Ravage
3447;Heiltrank;Healing Potion
3448;Geringer Unsichtbarkeitstrank;Lesser Invisibility Potion
3449;Schattenöl;Shadow Oil
3450;Elixier der Seelenstärke;Elixir of Fortitude
3451;Erhebliches Trollblutelixier;Major Troll's Blood Elixir
3452;Manatrank;Mana Potion
3453;Elixier der Entdeckung geringer Unsichtbarkeit;Elixir of Detect Lesser Invisibility
3454;Frostöl;Frost Oil
3464;Alchemie;Alchemy
3465;Alchemieexperte;Expert Alchemist
3477;Geistdiebstahl;Spirit Steal
3485;Nachtseeles Klagelied;Wail of Nightlash
3488;Felstrom-Auferstehung;Felstrom Resurrection
3490;Rasende Wut;Frenzied Rage
3491;Großes bronzenes Messer;Big Bronze Knife
3492;Gehärtetes Eisenkurzschwert;Hardened Iron Shortsword
3493;Jadeschlangenklinge;Jade Serpentblade
3494;Robuster Eisenschlägel;Solid Iron Maul
3495;Goldener Eisenzerstörer;Golden Iron Destroyer
3496;Mondstahlbreitschwert;Moonsteel Broadsword
3497;Frosttigerklinge;Frost Tiger Blade
3498;Massive Eisenaxt;Massive Iron Axe
3499;Faultier beschwören;Summon Sloth
3500;Schattensichelaxt;Shadow Crescent Axe
3501;Grüne Eisenarmschienen;Green Iron Bracers
3502;Grüner Eisenhelm;Green Iron Helm
3503;Goldene Schuppenhelmkappe;Golden Scale Coif
3504;Grüne Eisenschultern;Green Iron Shoulders
3505;Goldene Schuppenschultern;Golden Scale Shoulders
3506;Grüne Eisengamaschen;Green Iron Leggings
3507;Goldene Schuppengamaschen;Golden Scale Leggings
3508;Grüne Eisenhalsberge;Green Iron Hauberk
3509;Faultier - Passiv;Sloth Passive
3510;Faultier;Sloth Effect
3511;Goldener Schuppenkürass;Golden Scale Cuirass
3512;Schlick - Passiv;Sludge Passive
3513;Polierte Stahlstiefel;Polished Steel Boots
3514;Schlick;Sludge
3515;Goldene Schuppenstiefel;Golden Scale Boots
3527;Schlick beschwören;Summon Sludge
3537;Malathroms Diener;Minions of Malathrom
3538;Schmiedekunst;Blacksmithing
3539;Schmiedekunstexperte;Expert Blacksmith
3542;Naraxis-Gespinst;Naraxis Web
3547;Wütende Erinnerungen;Enraging Memories
3551;Schädelkracher;Skull Crack
3561;Teleportieren: Sturmwind;Teleport: Stormwind
3562;Teleportieren: Eisenschmiede;Teleport: Ironforge
3563;Teleportieren: Unterstadt;Teleport: Undercity
3564;Bergbau;Mining
3565;Teleportieren: Darnassus;Teleport: Darnassus
3566;Teleportieren: Donnerfels;Teleport: Thunder Bluff
3567;Teleportieren: Orgrimmar;Teleport: Orgrimmar
3568;Bergbauexperte;Expert Miner
3569;Stahl verhütten;Smelt Steel
3570;Kräutersammeln;Herb Gathering
3571;Kräuterkundeexperte;Expert Herbalist
3574;Felshaut;Skin of Rock
3578;Teleportieren: Dalaran;Teleport: Dalaran
3582;Fackelexplosion;Torch Burst
3583;Tödliches Gift;Deadly Poison
3584;Flüchtige Infektion;Volatile Infection
3585;Flüchtige Infektion;Volatile Infection
3586;Flüchtige Infektion;Volatile Infection
3587;Flüchtige Infektion;Volatile Infection
3589;Ohrenbetäubendes Kreischen;Deafening Screech
3591;Segen des Heiligen Quells;Blessing of the Holy Spring
3592;Leiden heilen;Cure Ailments
3593;Elixier der Seelenstärke;Elixir of Fortitude
3594;Schattenöl;Shadow Oil
3595;Frostöl;Frost Oil
3599;Totem der Verbrennung;Searing Totem
3600;Erdbindung;Earthbind
3602;Fackelexplosion;Torch Burst
3603;Ablenkender Schmerz;Distracting Pain
3604;Sehnenriss;Tendon Rip
3605;Ferngesteuerten Golem beschwören;Summon Remote-Controlled Golem
3606;Sengender Blitz;Searing Bolt
3607;Yennikus Befreiung;Yenniku's Release
3609;Lähmendes Gift;Paralyzing Poison
3611;Diener von Doane;Minion of Doane
3612;Tier der Blutskalpe;Bloodscalp Pet
3615;Schlange von Dalaran beschwören;Summon Dalaran Serpent
3616;Gift Proc;Poison Proc
3618;Selbstbetäubung;Self Stun
3621;Tier der Schädelspalter;Skullsplitter Pet
3631;Kampfesfuror;Battle Fury
3635;Kristallblick;Crystal Gaze
3636;Kristallener Schlummer;Crystalline Slumber
3637;Verbessertes Blocken III;Improved Blocking III
3639;Verbessertes Blocken;Improved Blocking
3644;Mit Köpfen sprechen;Speak with Heads
3648;Phase verschieben;Phase Out
3650;Matsch schleudern;Sling Mud
3651;Schild der Reflexion;Shield of Reflection
3652;Geist der Vergangenheit beschwören;Summon Spirit of Old
3653;Geist der Vergangenheit;Spirit of Old
3655;Schildwache beschwören;Summon Shield Guard
3657;Zauberwache beschwören;Summon Spell Guard
3658;Theurg beschwören;Summon Theurgist
3659;Magierblick;Mage Sight
3660;Seelenedelstein herstellen;Create Soul Gem
3670;Maurys Fuß freigeben;Unlock Maury's Foot
3671;Gesprungener Stein;Cracking Stone
3672;Bröselnder Stein;Crumbling Stone
3673;Zu Geröll zerkleinert;Reduced to Rubble
3674;Schwarzer Pfeil;Black Arrow
3678;Fokussieren;Focusing
3680;Geringe Unsichtbarkeit;Lesser Invisibility
3714;Eisige Pfade;Path of Frost
3715;Dunkles Ritual II;Dark Ritual II
3716;Qual;Torment
3718;Syndikatsbombe;Syndicate Bomb
3720;Syndikatsbombe werfen;Throw Syndicate Bomb
3721;Altar der Gezeitenteleporter;Teleport Altar of the Tides
3722;Schreckgespenst des Syndikats beschwören;Summon Syndicate Spectre
3730;Abbild initiieren;Initialize Image
3742;Statische Elektrizität;Static Electricity
3753;Handgenähter Ledergürtel;Handstitched Leather Belt
3755;Leinentasche;Linen Bag
3756;Geprägte Lederhandschuhe;Embossed Leather Gloves
3757;Wolltasche;Woolen Bag
3758;Grüne Wolltasche;Green Woolen Bag
3759;Geprägte Lederhose;Embossed Leather Pants
3760;Umhang des Hügelwächters;Hillman's Cloak
3761;Feine Ledertunika;Fine Leather Tunic
3762;Lederweste des Hügelwächters;Hillman's Leather Vest
3763;Feiner Ledergürtel;Fine Leather Belt
3764;Lederhandschuhe des Hügelwächters;Hillman's Leather Gloves
3765;Dunkle Lederhandschuhe;Dark Leather Gloves
3766;Dunkler Ledergürtel;Dark Leather Belt
3767;Gürtel des Hügelwächters;Hillman's Belt
3768;Schultern des Hügelwächters;Hillman's Shoulders
3769;Dunkle Lederschultern;Dark Leather Shoulders
3770;Gekräftigte Lederhandschuhe;Toughened Leather Gloves
3771;Barbarische Handschuhe;Barbaric Gloves
3772;Grüne Lederrüstung;Green Leather Armor
3773;Wächterrüstung;Guardian Armor
3774;Grüner Ledergürtel;Green Leather Belt
3775;Wächtergürtel;Guardian Belt
3776;Grüne Lederarmschienen;Green Leather Bracers
3777;Wächterlederarmschienen;Guardian Leather Bracers
3778;Edelsteinbesetzter Ledergürtel;Gem-studded Leather Belt
3779;Barbarischer Gürtel;Barbaric Belt
3780;Schweres Rüstungsset;Heavy Armor Kit
3811;Lederverarbeitung;Leatherworking
3812;Lederverarbeitungsexperte;Expert Leatherworker
3813;Kleines Seidenpack;Small Silk Pack
3815;Giftwolke;Poison Cloud
3816;Geschmeidiger leichter Balg;Cured Light Hide
3817;Geschmeidiger mittlerer Balg;Cured Medium Hide
3818;Geschmeidiger schwerer Balg;Cured Heavy Hide
3822;Näherungsbombenexplosion;Proximity Bomb Explode
3823;Näherungsbombe werfen;Throw Proximity Bomb
3825;Zauberschutz von Laze - Passiv;Ward of Laze Passive
3826;Zauberschutz von Laze;Ward of Laze effect
3827;Zauberschutz von Laze;Ward of Laze
3839;Seidenstoffballen;Bolt of Silk Cloth
3840;Schwere Leinenhandschuhe;Heavy Linen Gloves
3841;Grüne Leinenarmschienen;Green Linen Bracers
3842;Handgenähte Leinenkniehosen;Handstitched Linen Britches
3843;Schwere Wollhandschuhe;Heavy Woolen Gloves
3844;Schwerer Wollumhang;Heavy Woolen Cloak
3845;Leinenschuhe mit weichen Sohlen;Soft-soled Linen Boots
3847;Rote Wollstiefel;Red Woolen Boots
3848;Doppelt genähte Wollschultern;Double-stitched Woolen Shoulders
3849;Verstärkte Wollschultern;Reinforced Woolen Shoulders
3850;Schwere Wollhose;Heavy Woolen Pants
3851;Phönixhose;Phoenix Pants
3852;Handschuhe der Meditation;Gloves of Meditation
3854;Azurblaue Seidenhandschuhe;Azure Silk Gloves
3855;Spinnenseidenstiefel;Spidersilk Boots
3856;Spinnenseidenslipper;Spider Silk Slippers
3857;Verzauberergugel;Enchanter's Cowl
3858;Schattenkapuze;Shadow Hood
3859;Azurblaue Seidenweste;Azure Silk Vest
3860;Stiefel des Verzauberers;Boots of the Enchanter
3861;Langer Seidenumhang;Long Silken Cloak
3862;Eisiger Umhang;Icy Cloak
3863;Spinnengürtel;Spider Belt
3864;Sternengürtel;Star Belt
3865;Magiestoffballen;Bolt of Mageweave
3866;Modisches rotes Hemd;Stylish Red Shirt
3868;Phönixhandschuhe;Phoenix Gloves
3869;Hellgelbes Hemd;Bright Yellow Shirt
3870;Dunkles Seidenhemd;Dark Silk Shirt
3871;Formelles weißes Hemd;Formal White Shirt
3872;Dunkellila Seidenhemd;Rich Purple Silk Shirt
3873;Schwarzes Schwadroneurshemd;Black Swashbuckler's Shirt
3908;Schneiderei;Tailoring
3909;Schneiderei;Tailoring
3910;Schneiderei;Tailoring
3911;Schneiderlehrling;Apprentice Tailor
3912;Schneidergeselle;Journeyman Tailor
3913;Schneiderexperte;Expert Tailor
3914;Braune Leinenhose;Brown Linen Pants
3915;Braunes Leinenhemd;Brown Linen Shirt
3918;Raues Sprengpulver;Rough Blasting Powder
3919;Raues Dynamit;Rough Dynamite
3921;Das Amulett der Knochenhexe;The Bone Witch's Amulet
3922;Eine Handvoll Kupferbolzen;Handful of Copper Bolts
3923;Raue Kupferbombe;Rough Copper Bomb
3924;Kupferrohr;Copper Tube
3925;Raues Schießeisen;Rough Boomstick
3928;Kasten mit mechanischem Eichhörnchen;Mechanical Squirrel Box
3929;Grobes Sprengpulver;Coarse Blasting Powder
3931;Grobes Dynamit;Coarse Dynamite
3932;Zielattrappe;Target Dummy
3933;Kleine Zephyriumladung;Small Seaforium Charge
3934;Fliegerbrille;Flying Tiger Goggles
3936;Tödliche Donnerbüchse;Deadly Blunderbuss
3937;Große Kupferbombe;Large Copper Bomb
3938;Bronzeröhre;Bronze Tube
3939;Liebevoll hergestelltes Schießeisen;Lovingly Crafted Boomstick
3940;Schattenschutzbrille;Shadow Goggles
3941;Kleine Bronzebombe;Small Bronze Bomb
3942;Surrendes bronzenes Dingsda;Whirring Bronze Gizmo
3944;Flammendeflektor;Flame Deflector
3945;Schweres Sprengpulver;Heavy Blasting Powder
3946;Schweres Dynamit;Heavy Dynamite
3949;Versilberte Schrotflinte;Silver-plated Shotgun
3950;Große Bronzebombe;Big Bronze Bomb
3952;Schwacher Rekombobulator;Minor Recombobulator
3953;Bronzegerüst;Bronze Framework
3954;Mondsichtgewehr;Moonsight Rifle
3955;Explodierendes Schaf;Explosive Sheep
3956;Schutzbrille mit grünen Gläsern;Green Tinted Goggles
3957;Eisdeflektor;Ice Deflector
3958;Eisenstrebe;Iron Strut
3959;Diskombobulatorstrahl;Discombobulator Ray
3960;Tragbarer bronzener Mörser;Portable Bronze Mortar
3961;Gyrochronatom;Gyrochronatom
3962;Eisengranate;Iron Grenade
3963;Kompaktes Ernteschnitterset;Compact Harvest Reaper Kit
3965;Hochentwickelte Zielattrappe;Advanced Target Dummy
3966;Handwerkermonokel;Craftsman's Monocle
3967;Große Eisenbombe;Big Iron Bomb
3968;Goblinlandmine;Goblin Land Mine
3969;Mechanischer Drachling;Mechanical Dragonling
3971;Gnomische Tarnvorrichtung;Gnomish Cloaking Device
3972;Große Zephyriumladung;Large Seaforium Charge
3973;Silberkontakt;Silver Contact
3974;Kunstloses Zielfernrohr;Crude Scope
3975;Standardzielfernrohr;Standard Scope
3976;Genaues Zielfernrohr;Accurate Scope
3977;Kunstloses Zielfernrohr;Crude Scope
3978;Standardzielfernrohr;Standard Scope
3979;Genaues Zielfernrohr;Accurate Scope
4011;Schwacher Rekombobulator;Minor Recombobulator
4020;Safirdrangs Kühle;Safirdrang's Chill
4036;Ingenieurskunst;Engineering
4037;Ingenieurskunst;Engineering
4038;Ingenieurskunst;Engineering
4039;Ingenieurslehrling;Apprentice Engineer
4040;Ingenieursgeselle;Journeyman Engineer
4041;Ingenieursexperte;Expert Engineer
4042;Heiltrank;Healing Potion
4043;Detonation;Detonation
4044;Zielattrappe Passiv;Target Dummy Passive
4045;Zielattrappe Effekt;Target Dummy Effect
4048;Hochentwickelte Zielattrappe Passiv;Advanced Target Dummy Passive
4049;Hochentwickelte Zielattrappe;Advanced Target Dummy
4050;Explodierendes Schaf;Explosive Sheep
4052;Explosives Schaf beschwören;Summon Explosive Sheep
4054;Raues Dynamit;Rough Dynamite
4055;Mechanisches Eichhörnchen;Mechanical Squirrel
4056;Kleine Zephyriumladung;Small Seaforium Charge
4057;Feuerwiderstand;Fire Resistance
4058;Transformation umkehren;Reverse Transformation
4060;Diskombobulieren;Discombobulate
4061;Grobes Dynamit;Coarse Dynamite
4062;Schweres Dynamit;Heavy Dynamite
4063;Transformation des Schattenmagiers der Arguswacht;Argus Shadow Mage Transform
4064;Raue Kupferbombe;Rough Copper Bomb
4065;Große Kupferbombe;Large Copper Bomb
4066;Kleine Bronzebombe;Small Bronze Bomb
4067;Große Bronzebombe;Big Bronze Bomb
4068;Eisengranate;Iron Grenade
4069;Große Eisenbombe;Big Iron Bomb
4070;Wächter;Guardian
4071;Zielattrappe;Target Dummy
4072;Hochentwickelte Zielattrappe;Advanced Target Dummy
4073;Mechanischer Drachling;Mechanical Dragonling
4074;Explodierendes Schaf;Explosive Sheep
4075;Große Zephyriumladung;Large Seaforium Charge
4077;Frostwiderstand;Frost Resistance
4078;Kompakter Ernteschnitter;Compact Harvest Reaper
4079;Verbergen;Cloaking
4080;Frostwiderstand;Frost Resistance
4081;Naturwiderstand;Nature Resistance
4083;Stierjagd;Bull Rush
4086;Entrinnen;Evasion
4089;Fluch der Gebrechlichkeit;Curse of Frailty
4091;Manabrand;Mana Burn
4092;Hochentwickelte Zielattrappe Spawneffekt;Advanced Target Dummy Spawn Effect
4093;Rekonstruktion;Reconstruction
4094;Gegrillter Bussardflügel;Barbecued Buzzard Wing
4096;Raptorbalgharnisch;Raptor Hide Harness
4097;Raptorbalggürtel;Raptor Hide Belt
4100;Goblinlandmine;Goblin Land Mine
4101;Wütender Biss;Enraging Bite
4102;Aufspießen;Gore
4104;Flug des Wanderfalken;Flight of the Peregrine
4105;Schneller Galopp;Rapid Gallop
4107;Harte Schale;Tough Shell
4108;Harte Schale;Tough Shell
4109;Harte Schale;Tough Shell
4111;Harte Schale;Tough Shell
4112;Harte Schale;Tough Shell
4113;Harte Schale;Tough Shell
4114;Harte Schale;Tough Shell
4115;Harte Schale;Tough Shell
4130;Brennenden Verbannten verbannen;Banish Burning Exile
4131;Schäumenden Verbannten verbannen;Banish Cresting Exile
4132;Donnernden Verbannten verbannen;Banish Thundering Exile
4133;Beule;Bruise
4134;Beule;Bruise
4135;Beule;Bruise
4136;Beule;Bruise
4137;Beule;Bruise
4138;Beule;Bruise
4139;Beule;Bruise
4140;Beule;Bruise
4141;Myzrael beschwören;Summon Myzrael
4142;Beuteschmaus;Feast of Prey
4143;Beuteschmaus;Feast of Prey
4144;Spinnengift;Spider Poison
4146;Wütendes Geheul;Enraged Howl
4147;Wütendes Geheul;Enraged Howl
4148;Knurren der Seelenstärke;Growl of Fortitude
4149;Haut verfestigen;Toughen Hide
4150;Augenhacker;Eye Peck
4152;Elfenedelsteine entdecken;Detect Elven Gems
4153;Arglist des Raptors;Guile of the Raptor
4154;Wildheit;Ferocity
4159;Festes Kneifen;Tight Pinch
4164;Fels werfen;Throw Rock
4165;Fels werfen II;Throw Rock II
4166;Verwundbar;Vulnerable
4167;Gespinst;Web
4170;Kanonenkugel;Cannon Ball
4209;Heilsprache;Healing Tongue
4221;Heilsprache II;Healing Tongue II
4238;Gebrüll der Seelenstärke;Roar of Fortitude
4239;Verteidigung aktivieren;Activating Defenses
4240;Entscheidende Wunde;Vital Wound
4241;Entscheidende Wunde;Vital Wound
4242;Belästigen;Pester
4243;Belästigen;Pester Effect
4244;Offene Wunde;Open Wound Effect
4245;Offene Wunde;Open Wound
4262;Körperliche Leistungsfähigkeit;Physical Prowess
4268;Mentale Schärfe;Mental Acuity
4270;Mentale Schärfe;Mental Acuity
4279;Fleisch verzehren;Consume Flesh
4280;Fleisch verzehren;Consume Flesh
4281;Schnelligkeit;Quickness
4282;Stampfen;Stomp
4283;Stampfen;Stomp
4284;Sehnenschnitt;Tendon Slice
4285;Sehnenschnitt;Tendon Slice
4286;Giftspucke;Poisonous Spit
4293;MOTI, Redux: Hourglass of Eternity Dies - Quest Fails;MOTI, Redux: Hourglass of Eternity Dies - Quest Fails
4294;Die Lebensbindung;The Life-Binding
4307;Safirdrangs Kühle;Safirdrang's Chill
4309;Hell Hath a Fury: High Priest Immunity;Hell Hath a Fury: High Priest Immunity
4312;Schreiter-Gegenwart;Strider Presence
4315;Tollwütiges Maul;Rabid Maw
4316;Tollwütiges Maul;Rabid Maw
4317;Augenpicken;Eye Peck
4318;Arglist des Raptors;Guile of the Raptor
4319;Azurachat verzaubern;Enchant Azure Agate
4320;Trelanes Eiskälteberührung;Trelane's Freezing Touch
4321;Scott's Awesome Debug Spell;Scott's Awesome Debug Spell
4328;Drag and Drop: Summon Aldur'thar Sentry;Drag and Drop: Summon Aldur'thar Sentry
4329;Drag and Drop: Dark Subjugator Transform;Drag and Drop: Dark Subjugator Transform
4330;MOTI, Redux: Hourglass of Eternity Dies;MOTI, Redux: Hourglass of Eternity Dies
4335;Spawn Smoke (scale x2.00);Spawn Smoke (scale x2.00)
4336;Sprungjets;Jump Jets
4338;Schlachtenstandarte der Allianz platzieren;Plant Alliance Battle Standard
4339;King of the Mountain: Alliance Battle Standard State;King of the Mountain: Alliance Battle Standard State
4340;King of the Mountain: Jump Rocket Blast;King of the Mountain: Jump Rocket Blast
4341;Verbleibende Explodo-Raketen;Explodo-Rockets Left
4342;Explodo-Raketen;Explodo-Rockets
4352;Schwertspezialisierung;Sword Specialization
4354;Schwertspezialisierung;Sword Specialization
4362;Schwertspezialisierung;Sword Specialization
4366;Banshee's Revenge: Balargarde Force's Invis & See Invis;Banshee's Revenge: Balargarde Force's Invis & See Invis
4368;Kampf durch die Zeit;Battling Through Time
4421;2H-Schwertmacht;2H Sword Power
4423;2H-Schwertmacht;2H Sword Power
4436;Feuerbrand;Immolation
4443;Zweihandaxtspezialisierung;2H Axe Specialization
4464;Zweihandschwertspezialisierung;2H Sword Specialization
4493;Stabspezialisierung;Staff Specialization
4500;Stabspezialisierung;Staff Specialization
4504;Jeff Dummy 1;Jeff Dummy 1
4505;Jeff Dummy 2;Jeff Dummy 2
4506;CHUs QUESTZAUBER;CHU's QUEST SPELL
4507;Zielattrappe Spawneffekt;Target Dummy Spawn Effect
4508;Verfärbter Heiltrank;Discolored Healing Potion
4514;Verzehrende Wut;Consuming Rage
4520;Weiter Rundschlag;Wide Sweep
4524;Dämonischer Feuerbrand;Demonic Immolation
4525;Dämonischer Feuerbrand - Passiv;Demonic Immolation Passive
4526;Massenbannung;Mass Dispel
4538;Essenz extrahieren;Extract Essence
4539;Stärke des Alters;Strength of the Ages
4548;Naturwiderstand;Nature Resist
4629;Feuerregen;Rain of Fire
4651;Demon Slayer (OLD);Demon Slayer (OLD)
4659;Demon Slayer (OLD);Demon Slayer (OLD)
4741;Offene Wunde;Open Wound
4801;Teleportieren;Teleport
4805;Ablenkende Spucke;Distracting Spit
4806;Ablenkende Spucke;Distracting Spit
4870;Frostspezialisierung;Frost Specialization
4877;Frostspezialisierung;Frost Specialization
4900;Schusswaffenbeherrschung;Gun Mastery
4928;Schäumenden Verbannten beschwören;Summon Cresting Exile
4929;Brennenden Verbannten beschwören;Summon Burning Exile
4930;Donnernden Verbannten beschwören;Summon Thundering Exile
4931;Rumpelnden Verbannten beschwören;Summon Rumbling Exile
4932;Zauberschutz von Myzrael;Ward of Myzrael
4933;Prismagestalt: Feuer;Prismatic Form: Fire
4934;Prismagestalt: Erde;Prismatic Form: Earth
4935;Prismagestalt: Wasser;Prismatic Form: Water
4936;Prismagestalt: Donner;Prismatic Form: Thunder
4937;Prismatischen Verbannten beschwören;Summon Prismatic Exiles
4938;Myzrael-Erdbeben;Myzrael Earthquake
4940;Spinnengift;Spider Poison
4941;Steinschild;Stoneshield
4942;Geringer Steinschildtrank;Lesser Stoneshield Potion
4945;Dagun beschwören;Summon Dagun
4946;Gezähmten Wolf beschwören;Summon Tamed Wolf
4947;Magietrauma;Magic Backlash
4948;Kinelorys Bärengestalt;Kinelory's Bear Form
4950;Helculars Marionetten beschwören;Summon Helcular's Puppets
4951;Helculars Marionetten - Passiv;Helcular's Puppets Passive
4954;Werkzeug zerbrechen;Break Tool
4955;Steinfaust;Fist of Stone
4960;Inbrunst-Trank erstellen (Neu);Create Fervor Potion (New)
4961;Neulieferung;Resupply
4962;Umschließende Gespinste;Encasing Webs
4970;Aus der Erde ziehen;Draw from the Earth
4971;Heilungszauberschutz;Healing Ward
4972;Heilungszauberschutz V - Passiv;Healing Ward V Passive
4974;Welkberührung;Wither Touch
4975;Brunnen der Winterhufe säubern;Cleanse Winterhoof Well
4976;Füllen;Filling
4977;Brunnen der Donnerhörner säubern;Cleanse Thunderhorn Well
4978;Brunnen der Wildmähnen säubern;Cleanse Wildmane Well
4979;Schneller Flammenzauberschutz;Quick Flame Ward
4980;Schneller Frostzauberschutz;Quick Frost Ward
4981;Vision hervorrufen;Inducing Vision
4982;Säulenerforschung;Pillar Delving
4983;Totem der Läuterung herstellen;Create Cleansing Totem
4984;Hammerzehs Opfer;Hammertoe's Sacrifice
4985;Hammerzehs Geist beschwören;Summon Hammertoe's Spirit
4986;Ungesehen;Unseen
4987;Läuterung;Cleanse
4996;[PH] Nach Orgrimmar teleportieren;[PH] Teleport to Orgrimmar
4997;Nach Beutebucht teleportieren;[PH] Teleport to Booty Bay
