AchievementId;NameDE;NameEN;DescriptionDE;DescriptionEN;CategoryId;SpellId
2758;Heldenmut beim Argentumturnier;Argent Valor;Trainiert, um am Argentumturnier als Recke der Fraktion Eures Volkes teilzunehmen.;Train to compete in the Argent Tournament by becoming a Valiant for your race's faction.;3744
3576;Dampfende Töpfe;Now We're Cookin';Bereitet von jedem Pilgerfreudenmahl eine Portion zu.;Cook up one of every Pilgrim's Bounty dish.;3678
3777;Veteran der Insel der Eroberung;Isle of Conquest Veteran;Erringt 100 Siege auf der Insel der Eroberung.;Complete 100 victories in Isle of Conquest.;3378
4850;Die Bastion des Zwielichts;The Bastion of Twilight;Bezwingt die Bosse in der Bastion des Zwielichts.;Defeat the bosses in the Bastion of Twilight.;4744
4863;Erkundet den Hyjal;Explore Hyjal;Erkundet den Hyjal und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Hyjal, revealing the covered areas of the world map.;4496
4882;Die Wächter des Hyjal;The Guardians of Hyjal;Erreicht bei den Wächtern des Hyjal den Status ehrfürchtig.;Earn Exalted status with the Guardians of Hyjal.;5068
4900;Quests im Ödland;Badlands Quests;Schließt 35 Quests im Ödland ab.;Complete 35 quests in Badlands.;3546
4919;Experte der Archäologie;Expert Archaeologist;Erlangt 225 Fertigkeitspunkte in Archäologie.;Obtain 225 skill points in archaeology.;4727
4944;Gildenstufe 10;Guild Level 10;Erreicht Gildenstufe 10.;Reach guild level 10.;5274
4976;Quests im Eschental;Ashenvale Quests;Schließt 62 Quests im Eschental ab.;Complete 62 quests in Ashenvale.;3543
4982;Abtauchen nach Vashj'ir;Sinking into Vashj'ir;Schließt 130 Quests in Vashj'ir ab.;Complete 130 quests in Vashj'ir.;4502
4987;Gilde: Thron der Vier Winde;Throne of the Four Winds Guild Run;Bezwingt die Bosse im Thron der Vier Winde, während Ihr in einer Gildengruppe seid.;Defeat the bosses in Throne of the Four Winds while in a guild group.;3825
4999;Erster Stufe-85-Charakter des Realms!;Realm First! Level 85;Erste Person des Realms, die Stufe 85 erreicht hat.;First person on the realm to achieve level 85.;4646
5011;Gilde: Klassischer Schlachtzugsmeister;Guild Classic Raider;Schließt die unten aufgelisteten klassischen Schlachtzugserfolge ab, während Ihr in einer Gildengruppe seid.;Complete the classic raid achievements listed below while in a guild group.;3203
5017;Zwielichtzone - Gildenedition;The Twilight Zone - Guild Edition;Bezwingt Sartharion den Onyxwächter in einer Gildengruppe, während alle drei Zwielichtsdrachen noch am Leben sind.;With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian while in a guild group.;3252
5029;Mordsgilde;Guild Gankers;Erringt 250.000 ehrenhafte Siege.;Get 250,000 honorable kills.;500
5037;Gilde: Todesminen;Deadmines Guild Run;Bezwingt „Kapitän“ Krümel, während Ihr in einer Gildengruppe seid.;Defeat "Captain" Cookie while in a guild group.;1751
5060;Heroisch: Schwarzfelshöhlen;Heroic: Blackrock Caverns;Bezwingt Aszendentenfürst Obsidius in den Schwarzfelshöhlen auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Ascendant Lord Obsidius in Blackrock Caverns on Heroic Difficulty.;4490
5068;Gilde - Heroisch: Blutkessel;Heroic: The Blood Furnace Guild Run;Bezwingt Keli'dan den Brecher auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat Keli'dan the Breaker on Heroic Difficulty while in a guild group.;3629
5096;Gilde - Heroisch: Nexus;Heroic: The Nexus Guild Run;Bezwingt Keristrasza auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat Keristrasza on Heroic Difficulty while in a guild group.;3228
5129;Botschafter;Ambassadors;Erreicht bei 25 Fraktionen einen ehrfürchtigen Ruf.;Raise 25 reputations to Exalted.;3604
5135;Gilde - Heroisch: Thron der Gezeiten;Heroic: Throne of the Tides Guild Run;Bezwingt Ozumat im Thron der Gezeiten auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat Ozumat in Throne of the Tides on Heroic difficulty while in a guild group.;4491
5209;Veteran der Zwillingsgipfel;Twin Peaks Veteran;Schließt 100 Siege auf den Zwillingsgipfeln ab.;Complete 100 victories in Twin Peaks.;3388
5239;Das war ein ganzer Haufen Questtexte;That's a Lot of Quest Text;Schließt 50.000 Quests ab.;Complete 50,000 quests.;5208
5240;Das nenn' ich Teamwork;Now That's Teamwork;Gewinnt 1.000 gewertete Schlachtfelder, während Ihr in einer Gildengruppe seid.;Win 1000 Rated Battlegrounds while in a guild group.;456
5246;Veteran der Schlacht um Gilneas;Battle for Gilneas Veteran;Erringt 100 Siege in der Schlacht um Gilneas.;Complete 100 victories in the Battle For Gilneas.;4495
5273;Das Kumpelprinzip;The Buddy System;Gewinnt 500 gewertete Arenakämpfe, während Ihr in einer Gildengruppe seid.;Win 500 ranked arena matches while in a guild group.;2961
5322;Im Dienste der Allianz;In Service of the Alliance;Gewinnt 10 gewertete Schlachtfelder.;Win 10 rated battlegrounds.;1704
5408;Erste „Teamarbeit“-Gilde des Realms!;Realm First! Working as a Team;Erste Gilde auf dem Realm, die 525 Fertigkeitspunkte in allen Haupt- und Nebenberufen erreicht hat.;First guild on the realm to obtain 525 skill points in all professions and secondary professions.;5272
5536;5000 Tapferkeitspunkte;5000 Valor Points;Verdient 5000 Tapferkeitspunkte.;Earn 5000 Valor Points.;5312
5718;Einfach nur ein weiterer Tag in Tol Barad;Just Another Day in Tol Barad;Schließt jede der unten aufgelisteten täglichen Quests in Tol Barad ab.;Complete all of the Tol Barad daily quests listed below.;4501
5725;Siege über Aszendentenfürst Obsidius (Heroisch: Schwarzfelshöhlen);Ascendant Lord Obsidius kills (Heroic Blackrock Caverns);;;1
5794;Mit 'nem Löffelchen voll Zucker;Time Flies When You're Having Fun;Erringt bei Eurer Gilde einen ehrfürchtigen Ruf.;Earn Exalted status with your guild.;5497
6019;Hört, hört! Seht her!;Come One, Come All!;Besucht den Dunkelmond-Jahrmarkt.;Attend the Darkmoon Faire.;3164
6534;Grün, grün, grün sind alle meine Wälder;Upjade Complete;Schließt die folgenden Geschichtsstränge im Jadewald ab.;Complete the Jade Forest storylines listed below.;6453
6566;Nur ein Welpe;Just a Pup;Bringt ein Haustier auf Stufe 5.;Raise a pet to level 5.;6609
6593;Erfahrener Haustierkämpfer;Experienced Pet Battler;Gewinnt 50 Haustierkämpfe.;Win 50 pet battles.;6614
6626;Noch bessere Teamarbeit;Working Better as a Team;Erlangt 600 Fertigkeitspunkte in allen Haupt- und Nebenberufen.;Obtain 600 skill points in all professions and secondary professions.;5272
6632;Herausforderungsmeister (Gilde): Bronze;Challenge Conquerors: Bronze - Guild Edition;Schließt jeden Herausforderungsdungeon mit der Bewertung 'Bronze' oder besser ab, während Ihr in einer Gildengruppe seid.;Complete every Challenge Mode dungeon with a rating of Bronze or better while in a guild group.;6261
6666;Gilde - Heroisch: Brauerei Sturmbräu;Heroic: Stormstout Brewery Guild Run;Bezwingt Yan-Zhu den Dekantierten in der Brauerei Sturmbräu auf dem Schwierigkeitsgrad 'Heroisch', während Ihr in einer Gildengruppe seid.;Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Heroic Difficulty while in a guild group.;6054
6669;Gilde: Das Herz der Angst;Heart of Fear Guild Run;Bezwingt die Bosse im Herzen der Angst, während Ihr in einer Gildengruppe seid.;Defeat the bosses in Heart of Fear while in a guild group.;6296
6758;Heroisch: Tempel der Jadeschlange;Heroic: Temple of the Jade Serpent;Bezwingt das Sha des Zweifels im Tempel der Jadeschlange auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the Sha of Doubt in Temple of the Jade Serpent on Heroic difficulty.;6064
6776;Siege über das Sha des Zweifels (Tempel der Jadeschlange, Heroisch);Sha of Doubt kills (Heroic Temple of the Jade Serpent);;;1
6844;Das Gewölbe der Mysterien;The Vault of Mysteries;Bezwingt die letzten drei Bosse im Mogu'shangewölbe.;Defeat the final three bosses in Mogu'shan Vaults.;4641
6882;Veteran des Tempels von Katmogu;Temple of Kotmogu Veteran;Erringt 100 Siege im Tempel von Katmogu.;Complete 100 victories in Temple of Kotmogu.;6304
6883;Veteran der Silberbruchmine;Silvershard Mines Veteran;Erringt 100 Siege in der Silberbruchmine.;Complete 100 victories in Silvershard Mines.;6303
6885;Tempel der Jadeschlange: Bronze;Temple of the Jade Serpent: Bronze;Schließt den Herausforderungsmodus des Tempels der Jadeschlange mit einer Wertung von 'Bronze' oder besser ab.;Complete the Temple of the Jade Serpent Challenge Mode with a rating of Bronze or better.;7950
6943;Warteschlangenbeschwörer;Queuing Spree;Schließt 100 Szenarien ab.;Complete 100 scenarios.;3197
6969;Erkundet das Tal der Vier Winde;Explore Valley of the Four Winds;Erkundet das Tal der Vier Winde und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Valley of the Four Winds, revealing the covered areas of the world map.;6374
7400;Errungene Bronzewertungen;Bronze ratings earned;;;1
7937;Ich will, dass Ihr mich schlagt, so hart Ihr nur könnt.;You Are Not Your $#*@! Legplates;Gewinnt einen Grubenkampf.;Win a brawl.;7003
8278;Haustierkämpfe auf der Höchststufe gewonnen;Pet Battles won at max level;Anzahl gewonnene Haustierkämpfe mit allen 3 Haustieren auf Stufe 25.;Number of pet battles won with all 3 pets at level 25.;1
8332;Veteran der Tiefenwindschlucht;Deepwind Gorge Veteran;Erringt 100 Siege in der Tiefenwindschlucht.;Complete 100 victories in Deepwind Gorge.;6374
8382;Erbitterte Eroberung;Grievous Conquest;Verdient 27.000 Eroberungspunkte während der Saison 14.;Earn 27,000 Conquest Points in Season 14.;3387
8491;Feuerprobe: Silberner Schaden;Proving Yourself: Silver Damage;Schließt die Feuerprobe: Grundlagen - Schaden (Silber) erfolgreich ab.;Successfully complete the Basic Damage (Silver) trial at the Proving Grounds.;6260
8515;Höchster Punktestand in der Feuerprobe: Grundlagen - Schutz (Endlos);Highest score on Basic Tank (Endless) at the Proving Grounds;Höchster Punktestand in der Feuerprobe: Grundlagen - Schutz (Endlos).;Highest score on the Basic Tank (Endless) trial at the Proving Grounds;1
8;Stufe 30;Level 30;Erreicht Stufe 30.;Reach level 30.;3270
34;Ich hab' den Fjord umrundet;I've Toured the Fjord;Schließt 130 Quests im Heulenden Fjord ab.;Complete 130 quests in Howling Fjord.;3337
44;Erkundet die Scherbenwelt;Explore Outland;Erkundet die Regionen der Scherbenwelt.;Explore the regions of Outland.;3492
56;Tode in der Kriegshymnenschlucht;Deaths in Warsong Gulch;Tode in der Kriegshymnenschlucht;Deaths in Warsong Gulch;1
97;Tägliche Quests abgeschlossen;Daily quests completed;Tägliche Quests abgeschlossen;Daily quests completed;0
113;Tode durch Erschöpfung;Deaths from fatigue;Tode durch Erschöpfung;Deaths from fatigue;4
123;Der Kochfachmann;Artisan Cook;Erlangt 300 Fertigkeitspunkte im Kochen.;Obtain 300 skill points in cooking.;1467
128;Anglerfachmann;Artisan Fisherman;Erlangt 300 Fertigkeitspunkte im Angeln.;Obtain 300 skill points in fishing.;580
133;Fachmann in Erster Hilfe;Artisan Medic;Erlangt 300 Fertigkeitspunkte in Erster Hilfe.;Obtain 300 skill points in first aid.;504
165;Arathibecken-Perfektion;Arathi Basin Perfection;Gewinnt im Arathibecken mit einer Wertung von 1.600 zu 0.;Win Arathi Basin with a score of 1600 to 0.;3469
197;Verursachter Schaden insgesamt;Total damage done;Verursachter Schaden insgesamt;Total damage done;4
199;Erobert die Flagge;Capture the Flag;Ergreift und erobert persönlich die Flagge in der Kriegshymnenschlucht.;Personally carry and capture the flag in Warsong Gulch.;3390
221;Alterac-Grabjäger;Alterac Grave Robber;Nehmt 50 Friedhöfe im Alteractal ein.;Take 50 graveyards in Alterac Valley.;3379
255;Bringt mir den Kopf von... oh, wartet mal;Bring Me The Head of... Oh Wait;Tötet den kopflosen Reiter.;Kill the Headless Horseman.;1817
259;Mitten ins Gesicht;Scrooge;Werft während des Winterhauchfests einen Schneeball auf Baine Bluthuf.;Throw a snowball at Baine Bloodhoof during the Feast of Winter Veil.;1665
333;Geplündertes Gold;Gold looted;Geplündertes Gold;Gold looted;4
341;Geplünderte epische Gegenstände;Epic items looted;Geplünderte epische Gegenstände;Epic items looted;4
350;Benutzte Magierportale;Mage Portals taken;Benutzte Magierportale;Mage Portals taken;4
363;5vs5-Kämpfe;5v5 matches;5vs5-Kämpfe;5v5 matches;4
478;Der Nexus;The Nexus;Bezwingt die Bosse des Nexus.;Defeat the bosses in The Nexus.;3227
505;250 Quests abgeschlossen;250 Quests Completed;Schließt 250 Quests ab.;Complete 250 quests.;3419
523;5 ehrfürchtige Fraktionen;5 Exalted Reputations;Erreicht bei 5 Fraktionen einen ehrfürchtigen Ruf.;Raise 5 reputations to Exalted.;3609
529;Höchste Anzahl Fraktionen auf Wohlwollend oder höher;Most factions at Honored or higher;Höchste Anzahl Fraktionen auf Wohlwollend oder höher;Most factions at Honored or higher;1
607;10 Münzen der Urahnen;10 Coins of Ancestry;Findet 10 Münzen der Urahnen.;Receive 10 Coins of Ancestry.;2717
624;Weniger ist mehr (10 Spieler);Less Is More (10 player);Bezwingt Sartharion den Onyxwächter und die Zwielichtdrachen im 10-Spieler-Modus mit weniger als 9 Leuten.;Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 9 players in 10-player mode.;3253
630;Die Höhlen des Wehklagens;Wailing Caverns;Bezwingt Mutanus den Verschlinger.;Defeat Mutanus the Devourer.;3654
649;Die Sklavenunterkünfte;The Slave Pens;Bezwingt Quagmirran.;Defeat Quagmirran.;3591
732;Handwerksfachmann;Professional Artisan;Erlangt 300 Fertigkeitspunkte in einem Beruf.;Obtain 300 skill points in a profession.;2846
768;Erkundet Tirisfal;Explore Tirisfal Glades;Erkundet Tirisfal und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Tirisfal Glades, revealing the covered areas of the world map.;3570
783;Der perfekte Sturm;The Perfect Storm;Gewinnt im Auge des Sturms mit einem Ergebnis von 1.600 zu 0.;Win Eye of the Storm with a score of 1600 to 0.;2830
840;Schlachtfelder gewonnen;Battlegrounds won;Schlachtfelder gewonnen;Battlegrounds won;1
842;Erkundet Teldrassil;Explore Teldrassil;Erkundet Teldrassil und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Teldrassil, revealing the covered areas of the world map.;3528
867;Erkundet die Wälder von Terokkar;Explore Terokkar Forest;Erkundet die Wälder von Terokkar und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Terokkar Forest, revealing the covered areas of the world map.;3586
875;Engagierter Kämpfer;Vengefully Dedicated;Gewinnt 200 gewertete Arenakämpfe.;Win 200 ranked arena matches.;3594
893;Cenarischer Kriegshippogryph;Cenarion War Hippogryph;Erhaltet den cenarischen Kriegshippogryphen von der Expedition des Cenarius in den Zangarmarschen.;Obtain the Cenarion War Hippogryph from the Cenarion Expedition in Zangarmarsh.;2554
934;25-Spieler-Schlachtzügen beigetreten;Total 25-player raids entered;25-Spieler-Schlachtzügen beigetreten;Total 25-player raids entered;1
950;Stamm der Wildherzen;Frenzyheart Tribe;Erreicht beim Stamm der Wildherzen den Status ehrfürchtig.;Earn Exalted status with the Frenzyheart Tribe.;956
955;Die Hydraxianer;Hydraxian Waterlords;Erreicht bei den Hydraxianern den Status ehrfürchtig.;Earn Exalted status with the Hydraxian Waterlords.;2134
1067;Anzahl des Musizierens auf der kleinsten Geige der Welt;Total times playing world's smallest violin;Anzahl des Musizierens auf der kleinsten Geige der Welt;Total times playing world's smallest violin;1
1069;Siege über Nexusprinz Shaffar (Managruft);Nexus-Prince Shaffar kills (Mana Tombs);Siege über Nexusprinz Shaffar (Managruft);Nexus-Prince Shaffar kills (Mana Tombs);1677
1108;Tode in 5vs5-Arenakämpfen;Deaths in 5v5;Tode in 5vs5-Arenakämpfen;Deaths in 5v5;1
1145;König des Sonnenwendfests;King of the Fire Festival;Schließt die Quest 'Der Lohn des Diebes' ab, indem Ihr die Flammen aus den Hauptstädten Eures Gegners stehlt.;Complete the quest, "A Thief's Reward", by stealing the flames from your enemy's capital cities.;1599
1200;Sekundäre Fertigkeiten auf maximaler Stufe;Secondary skills at maximum skill;Sekundäre Fertigkeiten auf maximaler Stufe;Secondary skills at maximum skill;1
1229;Von Druiden wiederbelebt;Revived by druids;Von Druiden wiederbelebt;Revived by druids;1
1231;Siege über Keristrasza (Der Nexus);Keristrasza kills (The Nexus);Siege über Keristrasza (Der Nexus);Keristrasza kills (The Nexus);56
1248;Noch mehr Haustiere;Plethora of Pets;Sammelt 25 einzigartige Haustiere.;Collect 25 unique pets.;1522
1265;Erkundet die Drachenöde;Explore Dragonblight;Erkundet die Drachenöde und deckt die unbekannten Bereiche der Weltkarte auf.;Explore Dragonblight, revealing the covered areas of the world map.;3332
1271;Durchs Höllenfeuer und zurück;To Hellfire and Back;Schließt 84 Quests auf der Höllenfeuerhalbinsel ab.;Complete 84 quests in Hellfire Peninsula.;3554
1298;Verschiedene Arten von Verbänden benutzt;Different bandage types used;Verschiedene Arten von Verbänden benutzt;Different bandage types used;1
1310;Erstürmt den Strand;Storm the Beach;Erobert das Relikt der Titanen in höchstens vier Minuten.;Capture the Titan Relic in under four minutes.;3403
1336;Am häufigsten getöteter Kreaturtyp;Creature type killed the most;Am häufigsten getöteter Kreaturtyp;Creature type killed the most;1
1458;Kontinent mit den meisten ehrenhaften Siegen;Continent with the most Honorable Kills;Kontinent mit den meisten ehrenhaften Siegen;Continent with the most Honorable Kills;1
1465;Erhaltene Embleme der Ehre;Emblems of Valor acquired;Erhaltene Embleme der Ehre;Emblems of Valor acquired;1
1489;Kontinent mit den meisten Todesstößen;Continent with the most Killing Blows;Kontinent mit den meisten Todesstößen;Continent with the most Killing Blows;1
1532;Höchste Schmiedefertigkeit;Highest Blacksmithing skill;Höchste Schmiedefertigkeit;Highest Blacksmithing skill;1
1695;Gefährliche Liebschaft;Dangerous Love;Helft dem Dampfdruckkartell dabei, den Plan der Chemiemanufaktur Krone zu vereiteln.;Assist the Steamwheedle Cartel in stopping the sinister Crown Chemical Co. plot.;1853
