itemid;iconname
4593;INV_Shoulder_08
4594;INV_Shoulder_08
4596;INV_Shirt_02
4597;INV_Shirt_02
4599;INV_Belt_03
4601;INV_Bracer_07
4604;INV_Shield_11
4607;INV_Bracer_07
4614;INV_Boots_09
4615;INV_Boots_09
4617;INV_Pants_01
4619;INV_Pants_01
4620;INV_Gauntlets_05
4621;INV_Gauntlets_05
4622;INV_Boots_09
4623;INV_Boots_09
4626;INV_Helmet_03
4630;INV_Boots_05
4631;INV_Boots_05
4633;INV_Belt_07
4634;INV_Belt_06
4635;INV_Shirt_01
4637;INV_Shirt_01
4638;INV_Shirt_01
4639;INV_Shirt_01
4640;INV_Shirt_01
4651;INV_Misc_Spyglass_03
4652;INV_Weapon_Rifle_03
4661;INV_Misc_Spyglass_03
4664;INV_Misc_Food_02
4676;INV_Misc_LeatherScrap_01
4681;INV_Ore_Copper_01
4684;INV_Jewelry_Amulet_01
4685;INV_Gauntlets_05
4688;INV_Helmet_04
4689;INV_Ore_Iron_01
4690;INV_Ore_Tin_01
4691;INV_Ore_Mithril_01
4713;INV_Boots_04
4714;INV_Stone_06
4715;INV_Stone_09
4716;INV_Stone_12
4717;INV_Stone_07
4718;INV_Stone_08
4719;INV_Stone_10
4720;INV_Stone_11
4721;INV_Stone_14
4722;INV_Stone_13
4723;INV_Misc_MonsterSpiderCarapace_01
4734;INV_Boots_01
4742;INV_Misc_Book_10
4743;INV_Shield_02
4744;INV_Pants_03
4752;INV_Fabric_Linen_03
4759;INV_Misc_Spyglass_03
4765;INV_Pants_01
4767;INV_Chest_Chain
4768;INV_Gauntlets_04
4770;INV_Mace_06
4771;INV_Letter_04
4772;INV_Stone_08
4773;INV_Weapon_ShortBlade_05
4775;INV_Misc_Gem_Diamond_01
4776;INV_Jewelry_Amulet_05
4777;INV_Misc_Gem_Ruby_02
4781;INV_Misc_Food_22
4783;INV_Helmet_04
4785;INV_Helmet_04
4788;INV_Sword_24
4800;INV_Sword_24
4801;INV_Sword_22
4802;INV_Sword_18
4805;INV_Sword_26
4807;INV_Misc_Bone_TaurenSkull_01
4808;INV_Misc_Birdbeck_02
4809;INV_Misc_Fish_06
4810;INV_Misc_Fish_05
4811;INV_Misc_Fish_01
4813;INV_Misc_Fish_03
4823;INV_Misc_Fish_04
4826;INV_Misc_Organ_01
4829;INV_Bracer_09
4830;INV_Pick_03
4831;INV_Pick_02
4832;INV_Hammer_03
4833;INV_Weapon_ShortBlade_05
4835;INV_Boots_05
4836;INV_Potion_17
4841;INV_Jewelry_Amulet_03
4843;INV_Misc_Gem_Opal_01
4849;INV_Belt_07
4852;INV_Belt_06
4855;INV_Gauntlets_03
4857;INV_Belt_03
4858;INV_Misc_Bandana_01
4859;INV_Belt_04
4860;INV_Belt_03
4864;INV_Belt_07
4867;INV_Misc_Gear_08
4869;INV_Shoulder_06
4873;INV_Boots_09
4876;INV_Shoulder_08
4878;INV_Misc_Bandana_03
4881;INV_Belt_10
4882;INV_Belt_10
4886;INV_Shoulder_08
4887;INV_Shoulder_03
4888;INV_Belt_03
4903;INV_Shoulder_07
4904;INV_Shoulder_02
4905;INV_Belt_10
4907;INV_Belt_06
4911;INV_Sword_04
4912;INV_Pants_03
4916;INV_Bracer_09
4919;INV_Gauntlets_05
4921;INV_Boots_06
4924;INV_Shoulder_02
4925;INV_Shoulder_05
4933;INV_Shoulder_08
4934;INV_Ammo_Arrow_01
4939;INV_Belt_05
4940;INV_Shoulder_08
4941;INV_Shoulder_08
4942;INV_Shoulder_08
4954;INV_Belt_02
4956;INV_Boots_05
4968;INV_Shoulder_08
4969;INV_Misc_Branch_01
4970;INV_Shoulder_08
4971;INV_Shoulder_08
4974;INV_Shoulder_08
4983;INV_Shield_09
4984;INV_Potion_01
4989;INV_Belt_02
4990;INV_Belt_02
4995;INV_Staff_08
5000;INV_Shoulder_05
5005;INV_Shoulder_05
5007;INV_Sword_24
5010;INV_Staff_09
5014;INV_Axe_01
5032;INV_Hammer_03
5040;INV_Sword_24
5050;INV_Staff_07
5070;INV_Staff_07
5072;INV_Staff_07
5074;INV_Staff_08
5080;INV_Jewelry_Ring_03
5084;INV_Ammo_Arrow_01
5086;INV_Misc_Pelt_Wolf_01
5093;INV_Shoulder_05
5094;INV_Shoulder_05
5098;INV_Staff_07
5105;INV_Sword_25
5108;INV_Staff_09
5111;INV_Staff_09
5115;INV_Shoulder_05
5116;INV_Shoulder_05
5120;INV_Staff_07
5122;INV_Axe_01
5125;INV_Sword_08
5129;INV_Sword_04
5136;INV_Mace_09
5139;INV_Sword_16
5144;INV_Sword_24
5145;INV_Sword_20
5153;INV_Sword_20
5154;INV_Sword_24
5161;INV_Sword_20
5163;INV_Sword_25
5165;INV_Sword_24
5166;INV_Sword_26
5170;INV_Sword_20
5175;INV_Sword_17
5176;INV_Sword_15
5184;INV_Sword_06
5188;INV_Sword_10
5190;INV_Sword_25
5194;INV_Mace_03
5197;INV_Mace_06
5198;INV_Mace_08
5199;INV_Mace_15
5203;INV_Mace_10
5205;INV_Mace_07
5208;INV_Mace_12
5211;INV_Mace_08
5212;INV_Mace_03
5215;INV_Misc_Bone_ElfSkull_01
5218;INV_Mace_06
5221;INV_Misc_Bone_ElfSkull_01
5224;INV_Mace_11
5226;INV_Mace_02
5228;INV_Mace_13
5232;INV_Mace_04
5233;INV_Mace_05
5236;INV_Pants_04
5239;
5240;INV_Shoulder_02
5243;INV_Chest_Fur
5248;
5249;
5250;
5251;
5257;
5268;
5271;
5272;
5274;
5277;
5279;INV_Mace_01
5283;INV_Misc_Organ_02
5287;INV_Misc_Organ_04
5289;INV_Spear_01
5290;INV_Weapon_Halberd_04
5291;INV_Wand_02
5292;INV_Misc_Gem_Bloodstone_02
5294;
5295;
5296;
5297;
5298;
5299;
5300;
5301;
5302;
5305;
5306;
5307;
5308;
5315;
5316;
5317;
5318;
5319;
5320;
5321;
5322;
5324;
5325;
5326;
5327;
5330;INV_Jewelry_Ring_03
5331;
5332;
5333;INV_Bracer_12
5334;
5339;INV_Pants_02
5340;
5341;
5343;
5344;
5345;
5346;
5347;
5350;
5351;
5352;
5353;
5354;
5355;
5360;
5361;
5362;
5363;
5364;
5365;
5366;
5367;
5368;
5369;
5370;
5372;
5374;
5377;
5378;
5379;
5380;
5381;
5382;
5383;
5384;
5385;
5386;
5387;
5388;
5389;
5392;INV_Weapon_Bow_12
5394;INV_Shoulder_09
5399;INV_Gauntlets_05
5400;INV_Gauntlets_05
5401;INV_Boots_05
5406;INV_Gauntlets_05
5409;INV_Boots_01
5414;INV_Shoulder_08
5417;INV_Staff_09
5418;INV_Gauntlets_05
5420;INV_Boots_03
5422;INV_Shield_11
5425;INV_Bracer_03
5434;INV_Bracer_07
5435;INV_Gauntlets_04
5440;
5441;
5443;
5444;
5446;
5447;
5448;
5449;
5451;INV_Jewelry_Ring_03
5457;INV_Jewelry_Ring_03
5458;INV_Jewelry_Ring_03
5459;INV_Jewelry_Ring_03
5460;
5461;
5462;
5463;
5464;
5467;
5468;
5469;
5470;
5472;
5474;
5477;
5478;
5479;
5480;
5485;
5486;
5488;
5489;
5490;
5491;
5492;
5494;INV_Shoulder_06
5496;
5497;
5506;
5508;
5509;INV_Axe_04
5511;
5512;
5513;
5514;
5521;
5522;
5523;
5527;INV_Mace_14
5530;INV_Mace_07
5532;INV_Mace_01
5533;INV_Mace_06
5534;INV_Mace_14
5536;INV_Sword_07
5540;INV_Staff_06
5542;INV_Staff_07
5544;
5545;
5554;INV_Staff_07
5558;
5559;
5562;INV_Misc_StoneTablet_04
5563;INV_Misc_StoneTablet_05
5567;INV_Letter_17
5569;INV_Misc_Gear_08
5572;
5573;
5578;
5579;
5582;
5583;
5584;
5585;
5588;
5589;
5591;
5594;
5597;
5598;
5599;
5600;
5601;
5602;
5604;
5605;
5606;
5608;
5609;
5610;
5611;
5612;
5615;
5619;
5620;
5622;
5623;
5624;
5625;
5626;
5627;
5631;
5632;
5633;INV_Boots_09
5634;
5636;INV_Spear_06
5638;INV_Spear_06
5639;INV_Axe_03
5652;
5653;
5654;
5655;
5658;INV_Misc_Quiver_04
5660;
5661;
5663;INV_Chest_Samurai
5670;
5673;
5674;
5675;
5676;
5677;
5678;
5679;
5680;
5689;INV_Misc_Head_Tiger_01
5700;INV_Shirt_01
5702;INV_Shirt_01
5710;INV_Shirt_01
5711;INV_Boots_09
5714;
5715;
5716;
5717;INV_Pants_02
5718;INV_Boots_06
5719;
5722;
5725;INV_Belt_01
5726;INV_Pants_02
5727;
5728;
5729;
5730;INV_Shirt_01
5731;INV_Pants_01
5733;
5734;
5735;
5736;
5738;INV_Shirt_01
5739;INV_Belt_01
5741;INV_Shirt_01
5742;
5743;
5744;
5757;
5758;
5759;
5760;
5761;
5762;
5763;
5764;
5765;
5767;
5768;
5769;
5770;
5771;
5772;
5773;
5774;
5776;
5780;INV_Misc_Book_03
5781;
5782;
5783;
5784;
5785;
5786;
5787;
5788;
5789;
5791;
5792;
5793;
5794;
5795;
5796;
5797;
5799;
5800;INV_Belt_07
5801;
5802;INV_Shirt_01
5803;
5804;
5805;INV_Shirt_01
5809;
5810;
5811;
5814;
5815;
5816;INV_Boots_09
5818;
5819;
5821;
5822;
5823;
5824;
5826;INV_Shirt_01
5827;INV_Belt_03
5831;
5832;INV_Belt_01
5833;
5834;
5835;
5836;
5837;
5838;
5839;
5840;
5842;
5844;
5845;
5846;
5847;
5848;
5849;
5850;
5851;
5852;
5853;
5854;
5855;
5856;
5857;
5858;
5859;
5860;
5861;
5862;
5863;
5864;
5865;
5866;
5867;
5868;
5869;
5870;
5871;
5872;
5873;
5874;
5875;
5877;INV_Shirt_02
5885;INV_Fabric_Linen_01
5889;
5890;
5892;
5893;
5894;
5896;
5897;
5901;INV_Boots_01
5904;
5910;
5911;INV_Boots_09
5912;
5913;
5919;
5942;INV_Gauntlets_05
5947;INV_Pants_02
5949;INV_Spear_07
5956;
5962;
5964;
5965;
5967;
5983;
5984;
5988;
5989;
5991;INV_Boots_05
5992;INV_Boots_05
5994;
5996;INV_Ammo_Arrow_02
5998;INV_Ammo_Bullet_02
5999;INV_Ammo_Bullet_02
6000;Ability_Ambush
6001;INV_Misc_Gem_Stone_01
6002;INV_Misc_Bone_08
6003;
6004;
6005;
6006;INV_Misc_Gem_Bloodstone_01
6007;INV_Stone_04
6008;INV_Stone_04
6009;INV_Misc_Orb_04
6011;INV_Jewelry_Ring_01
6012;INV_Jewelry_Ring_02
6013;INV_Jewelry_Ring_02
6014;INV_Misc_Orb_03
6015;INV_Misc_Rune_02
6016;INV_Misc_Shell_04
6017;INV_Misc_StoneTablet_04
6019;
6020;
6021;
6022;
6024;INV_Boots_07
6025;
6026;
6027;
6028;
6029;
6030;
6031;
6032;
6033;
6034;
6035;
6036;
6037;
6038;
6039;
6040;
6041;
6042;
6043;
6044;
6045;
6046;
6048;
6049;
6050;
6051;
6052;
6054;
6055;
6056;
6057;
6058;
6059;
6060;
6061;
6062;
6063;
6064;
6065;
6066;
6067;
6068;
6069;
6070;
6071;
6072;
6073;
6074;
6077;
6078;
6079;
6081;INV_Staff_02
6082;
6083;
6084;
6085;
6090;
6091;
6092;
6093;INV_Staff_02
6094;
6095;
6096;
6097;INV_Staff_02
6098;INV_Wand_02
6099;INV_Staff_02
6101;INV_Staff_02
6102;
6103;
6104;
6106;INV_Wand_02
6109;INV_Wand_02
6113;
6114;
6116;
6118;
6119;
6120;
6121;
6122;
6123;
6124;
6126;
6127;
6131;
6133;
6134;
6136;
6137;
6138;INV_Staff_02
6141;
6142;
6143;
6144;
6145;
6147;
6151;
6152;
6153;
6154;
6155;
6156;
6157;
6159;
6160;
6161;
6162;
6163;
6164;
6165;
6169;
6170;INV_Belt_01
6173;
6174;
6175;INV_Boots_05
6176;
6177;
6178;
6179;
6180;INV_Shoulder_08
6181;
6182;
6183;
6184;
6185;
6186;
6187;
6188;
6189;INV_Pants_01
6190;INV_Boots_09
6191;
6192;INV_Pants_04
6193;
6194;
6195;
6196;
6197;INV_Pants_02
6198;INV_Boots_07
6199;INV_Jewelry_Ring_02
6200;
6201;
6202;
6203;
6204;
6205;
6206;
6207;INV_Mace_16
6208;
6209;INV_Boots_07
6210;INV_Jewelry_Ring_02
6213;
6214;
6215;INV_Belt_01
6218;
6219;
6220;INV_Boots_05
6221;
6223;
6224;
6226;
6227;
6228;
6229;
6230;
6231;INV_Weapon_Bow_05
6232;INV_Weapon_Bow_05
6234;INV_Weapon_Bow_05
6235;INV_Weapon_Bow_05
6237;
6238;INV_Fabric_Wool_01
6239;
6241;
6242;
6243;
6244;INV_Misc_Coin_05
6249;INV_Weapon_ShortBlade_02
6250;
6252;
6255;
6261;INV_Pick_01
6262;INV_Axe_01
6270;INV_Scroll_05
6274;INV_Shield_10
6277;INV_Belt_02
6287;INV_Helmet_04
6291;INV_Gauntlets_05
6295;INV_Gauntlets_05
6297;INV_Pants_01
6298;
6299;
6300;
6301;
6305;INV_Bracer_07
6306;INV_Belt_02
6315;INV_Belt_06
6318;INV_Boots_03
6322;INV_Boots_06
6326;INV_Potion_09
6327;INV_Misc_Food_18
6329;INV_Misc_Gift_03
6330;INV_Misc_GiftWrap_03
6331;INV_Misc_Herb_07
6334;INV_Stone_04
6335;INV_Misc_Fish_02
6336;INV_Ammo_Bullet_01
6337;INV_Jewelry_Talisman_01
6338;INV_Misc_Horn_03
6340;INV_Potion_13
6342;INV_Misc_Food_10
6343;INV_Misc_Food_12
6344;INV_Misc_Food_08
6345;INV_Misc_Food_08
6346;INV_Jewelry_Talisman_05
6347;INV_Misc_Bowl_01
6348;INV_Misc_Food_14
6349;INV_Misc_Bone_03
6350;INV_Misc_Food_14
6352;INV_Misc_Food_07
6353;INV_Misc_Food_06
6354;Spell_Shadow_SoulGem
6355;INV_Misc_Herb_06
6357;INV_Misc_Rune_02
6358;INV_Misc_Idol_02
6359;INV_Misc_Urn_01
6360;INV_Misc_MonsterClaw_03
6362;
6363;
6367;INV_Misc_Bag_01
6368;INV_Misc_Idol_03
6370;
6371;INV_Misc_Dust_02
6372;INV_Misc_Food_05
6373;INV_Potion_12
6374;INV_Potion_17
6375;INV_Misc_Bone_DwarfSkull_01
6376;INV_Misc_Herb_08
6377;INV_Misc_Herb_04
6378;INV_Misc_Ammo_Bullet_01
6379;INV_Misc_Ammo_Gunpowder_01
6380;INV_Misc_Herb_07
6381;INV_Potion_01
6383;INV_Misc_Candle_03
6385;INV_Misc_Food_10
6387;INV_Misc_Herb_01
6388;INV_Misc_Food_Wheat_02
6389;INV_Potion_02
6390;INV_Misc_Food_22
6391;INV_Misc_Food_21
6393;INV_Misc_Urn_01
6394;INV_Misc_Gift_02
6395;INV_Misc_Candle_02
6396;INV_Misc_Dust_02
6397;INV_Misc_Orb_04
6399;INV_Misc_Food_11
6400;INV_Potion_12
6401;INV_Potion_01
6402;INV_Misc_Food_25
6404;INV_Misc_Gift_01
6405;INV_Misc_GiftWrap_02
6406;INV_Misc_Bowl_01
6407;
6410;INV_Misc_Food_19
6411;INV_Misc_Gift_04
6412;INV_Misc_Ammo_Gunpowder_02
6413;INV_Misc_Food_09
6414;INV_Misc_Bowl_01
6415;INV_Helmet_07
6417;INV_Misc_Food_02
6418;INV_Misc_Rune_01
6419;INV_Misc_Food_14
6420;INV_Misc_Food_24
6421;INV_Ammo_Arrow_01
6422;INV_Misc_Food_01
6423;INV_Scroll_08
6424;INV_Jewelry_Talisman_02
6425;INV_Misc_Food_03
6426;INV_Misc_Orb_04
6427;INV_Misc_Organ_04
6428;INV_Misc_Bowl_01
6429;INV_Fabric_Silk_03
6430;INV_Misc_Bag_08
6432;INV_Weapon_ShortBlade_05
6436;INV_Weapon_ShortBlade_05
6441;INV_Weapon_ShortBlade_01
6443;INV_Weapon_ShortBlade_05
6447;INV_Misc_MonsterFang_01
6451;INV_Weapon_ShortBlade_03
6455;INV_Misc_Bone_06
6456;INV_Misc_MonsterFang_01
6461;
6462;
6463;
6469;INV_Weapon_ShortBlade_01
6470;INV_Weapon_ShortBlade_01
6471;INV_Weapon_ShortBlade_05
6474;INV_Misc_Food_24
6475;INV_Weapon_ShortBlade_01
6478;INV_Misc_Root_01
6479;INV_Misc_Flower_02
6480;INV_Shoulder_02
6481;
6482;
6483;INV_Jewelry_Talisman_03
6484;INV_Jewelry_Talisman_01
6485;INV_Misc_Rune_01
6486;INV_Misc_Bone_05
6487;INV_Jewelry_Talisman_03
6488;INV_Misc_Flower_04
6489;INV_Misc_Flower_02
6490;INV_Jewelry_Amulet_05
6492;INV_Misc_Eye_01
6494;INV_Jewelry_Amulet_04
6496;INV_Misc_Gem_Opal_01
6497;INV_Jewelry_Amulet_07
6498;INV_Misc_Candle_01
6499;INV_Misc_Rune_01
6501;INV_Misc_Root_01
6502;INV_Jewelry_Talisman_05
6503;INV_Misc_Net_01
6504;INV_Stone_05
6505;INV_Hammer_01
6506;INV_Misc_Orb_02
6507;INV_Jewelry_Talisman_03
6508;INV_Misc_Shell_01
6509;INV_Misc_Pipe_01
6510;INV_Jewelry_Amulet_06
6511;INV_Sword_09
6513;INV_Stone_03
6514;INV_Jewelry_Talisman_02
6515;INV_Jewelry_Talisman_06
6517;INV_Jewelry_Amulet_02
6520;INV_Spear_03
6521;INV_Misc_Gem_Diamond_02
6522;INV_Jewelry_Amulet_01
6524;INV_Misc_Flower_01
6526;INV_Jewelry_Talisman_05
6529;INV_Potion_13
6530;INV_Potion_12
6531;INV_Potion_07
6532;INV_Potion_07
6533;INV_Potion_07
6534;INV_Potion_07
6535;INV_Potion_07
6536;INV_Potion_07
6537;INV_Spear_03
6538;INV_Jewelry_Ring_01
6539;INV_Jewelry_Necklace_01
6540;INV_Misc_PocketWatch_01
6541;INV_Potion_19
6542;INV_Orb_Arcanite_01
6543;INV_Jewelry_Amulet_04
6546;INV_Misc_Gem_Sapphire_02
6548;INV_Hammer_02
6549;INV_Jewelry_Talisman_03
6550;INV_Jewelry_Talisman_01
6551;INV_Misc_Urn_01
6552;INV_Misc_Lantern_01
6553;INV_Jewelry_Talisman_02
6554;INV_Misc_Orb_03
6555;INV_Spear_01
6556;INV_Misc_Candle_01
6558;
6559;
6560;INV_Misc_Flower_02
6562;INV_Misc_PocketWatch_02
6563;INV_Misc_Gem_Crystal_01
6564;INV_Misc_Orb_01
6565;INV_Jewelry_Talisman_05
6566;INV_Staff_03
6567;INV_Mace_11
6568;INV_Pick_02
6570;INV_Misc_EmptyFlask_01
6571;INV_Misc_EmptyFlask_01
6573;INV_Misc_Flower_04
6574;INV_Misc_Flute_01
6577;INV_Misc_Flower_04
6581;INV_Misc_Lantern_01
6582;INV_Misc_Lantern_01
6584;INV_Misc_Flute_01
6589;INV_Pick_03
6590;INV_Weapon_Rifle_05
6610;INV_Jewelry_Ring_01
6613;INV_Misc_Gem_Opal_03
6614;INV_Misc_Gem_Sapphire_03
6615;INV_Boots_04
6616;INV_Ammo_Arrow_01
6617;INV_Weapon_Bow_05
6618;INV_Misc_Gear_01
6619;INV_Misc_MonsterSpiderCarapace_01
6620;INV_Wand_02
6623;INV_Misc_Candle_03
6624;INV_Misc_Herb_07
6625;INV_Misc_Birdbeck_01
6627;INV_Misc_MonsterClaw_01
6628;INV_Misc_MonsterScales_02
6629;INV_Misc_MonsterScales_02
6630;INV_Misc_Bone_08
6631;INV_Misc_Bone_02
6632;INV_Ingot_01
6633;INV_Misc_Birdbeck_01
6636;INV_Misc_Birdbeck_02
6638;INV_Boots_01
6639;INV_Letter_16
6640;INV_Letter_16
6641;INV_Misc_Root_02
6642;INV_Misc_MonsterClaw_04
6643;INV_Misc_Gear_02
6644;INV_Misc_Pelt_Wolf_01
6645;INV_Misc_Book_10
6646;INV_Misc_MonsterScales_03
6647;INV_Stone_03
6648;
6649;
6650;
6651;INV_Misc_Bone_06
6652;INV_Stone_14
6653;
6654;
6655;INV_Misc_Pelt_Wolf_02
6656;INV_Misc_Bone_05
6657;INV_Stone_07
6658;INV_Misc_MonsterScales_01
6659;INV_Ore_Copper_01
6660;INV_Misc_Pelt_Bear_03
6661;INV_Misc_Herb_08
6662;
6663;INV_Misc_Gem_Emerald_03
6664;INV_Stone_06
6665;INV_Misc_Root_02
6666;INV_Misc_MonsterFang_01
6668;INV_Misc_Bone_01
6669;INV_Misc_MonsterClaw_04
6671;INV_Misc_MonsterClaw_04
6672;INV_Misc_Book_04
6673;INV_Misc_Gem_Crystal_03
6674;INV_Misc_Bone_HumanSkull_01
6676;INV_Fabric_Linen_01
6678;INV_Misc_Food_14
6679;INV_Misc_Pelt_Bear_01
6680;INV_Misc_Food_14
6681;INV_Misc_Bone_TaurenSkull_01
6682;INV_Gauntlets_02
6683;INV_Misc_Pelt_Bear_Ruin_04
6684;INV_Misc_Pelt_Boar_Ruin_01
6685;INV_Misc_Pelt_Bear_Ruin_03
6687;INV_Misc_Pelt_Wolf_Ruin_02
6688;INV_Misc_Gem_Amethyst_03
6689;INV_Misc_Gem_Amethyst_02
6690;INV_Misc_Slime_01
6691;INV_Misc_Pelt_Bear_Ruin_05
6693;INV_Misc_Organ_02
6694;INV_Misc_Organ_06
6695;INV_Stone_03
6696;
6697;INV_Misc_MonsterScales_02
6698;INV_Misc_Pelt_Bear_01
6699;INV_Misc_MonsterSpiderCarapace_01
6700;INV_Misc_Pelt_Wolf_Ruin_01
6701;INV_Ammo_Arrow_01
6702;INV_Fabric_Linen_01
6703;INV_Misc_Slime_01
6704;INV_Misc_Pelt_Bear_Ruin_05
6705;INV_Misc_Pelt_Boar_01
6706;INV_Misc_Key_04
6707;INV_Misc_Gear_03
6708;INV_Misc_Key_03
6709;INV_Misc_Key_01
6710;INV_Misc_Key_04
6711;INV_Misc_Key_02
6712;INV_Misc_Key_03
6713;INV_Misc_Key_01
6714;INV_Misc_Key_03
6715;INV_Boots_05
6717;INV_Gauntlets_05
6718;INV_Pants_02
6720;INV_Boots_08
6721;INV_Bracer_04
6722;INV_Chest_Fur
6724;INV_Pants_02
6727;INV_Helmet_04
6729;INV_Shoulder_08
6730;INV_Boots_08
6731;INV_Pants_Wolf
6738;INV_Bracer_03
6739;INV_Bracer_12
6741;INV_Boots_08
6742;INV_Bracer_04
6743;INV_Chest_Fur
6744;INV_Gauntlets_05
6745;INV_Pants_02
6748;INV_Banner_03
6751;INV_Gauntlets_05
6755;INV_Belt_03
6756;INV_Bracer_07
6758;INV_Bracer_04
6760;INV_Belt_02
6762;INV_Boots_08
6763;INV_Bracer_04
6764;INV_Chest_Fur
6765;INV_Gauntlets_05
6766;INV_Pants_02
6772;INV_Pants_02
6773;INV_Pants_02
6774;INV_Pants_02
6775;INV_Shoulder_08
6777;INV_Boots_03
6779;INV_Boots_08
6781;INV_Shoulder_08
6784;INV_Chest_Fur
6785;INV_Gauntlets_05
6786;INV_Pants_02
6787;INV_Bracer_04
6794;INV_Mace_10
6795;INV_Mace_10
6798;INV_Hammer_02
6800;
6801;
6802;INV_Pants_03
6803;INV_Boots_08
6804;INV_Jewelry_Ring_01
6805;
6806;INV_Mace_04
6808;INV_Mace_01
6813;INV_Mace_14
6815;INV_Stone_03
6816;INV_Shirt_01
6819;INV_Belt_03
6820;INV_Boots_01
6821;INV_Bracer_07
6822;INV_Gauntlets_04
6824;INV_Stone_03
6825;INV_Jewelry_Ring_03
6826;
6827;INV_Boots_01
6828;INV_Bracer_03
6832;INV_Shoulder_07
6833;INV_Belt_04
6834;INV_Boots_08
6835;INV_Bracer_04
6836;INV_Gauntlets_05
6837;INV_Helmet_04
6841;INV_Boots_01
6842;INV_Gauntlets_04
6843;INV_Bracer_03
6844;INV_Gauntlets_09
6845;INV_Boots_01
6847;INV_Belt_03
6848;
6849;INV_Pants_03
6851;INV_Misc_Gem_Emerald_01
6853;INV_Belt_03
6855;INV_Bracer_03
6856;INV_Gauntlets_04
6858;INV_Helmet_03
6862;INV_Belt_03
6863;INV_Gauntlets_05
6864;INV_Belt_03
6865;INV_Pants_02
6866;INV_Boots_09
6867;
6868;
6869;INV_Boots_01
6871;INV_Gauntlets_04
6875;INV_Belt_03
6876;INV_Boots_01
6877;INV_Helmet_02
6879;INV_Shoulder_09
6880;INV_Boots_01
6881;
6882;INV_Pants_03
6883;INV_Gauntlets_03
6884;INV_Bracer_09
6885;INV_Boots_01
6886;INV_Helmet_04
6889;INV_Helmet_03
6891;INV_Boots_01
6894;INV_Bracer_05
6899;INV_Bracer_03
6901;INV_Gauntlets_05
6902;INV_Belt_06
6903;INV_Boots_01
6904;INV_Bracer_03
6905;INV_Gauntlets_04
6907;INV_Boots_01
6908;
6909;INV_Boots_09
6910;
6912;INV_Shoulder_05
6914;INV_Shoulder_07
6915;INV_Bracer_03
6916;INV_Shirt_02
6917;
6918;
6919;INV_Shoulder_07
6922;INV_Gauntlets_04
6926;INV_Belt_04
6927;INV_Scroll_02
6929;INV_Shoulder_05
6931;INV_Boots_01
6934;INV_Bracer_03
6935;INV_Shoulder_09
6942;INV_Boots_01
6944;INV_Boots_01
6946;INV_Belt_09
6947;INV_Boots_01
6948;INV_Bracer_03
6949;INV_Gauntlets_04
6950;
6951;INV_Pants_03
6953;INV_Bracer_05
6954;INV_Gauntlets_04
6955;INV_Gauntlets_04
6957;
6958;INV_Belt_06
6959;INV_Boots_01
6960;INV_Gauntlets_05
6961;INV_Belt_01
6962;INV_Gauntlets_04
6964;INV_Belt_06
6966;INV_Bracer_03
6969;INV_Gauntlets_04
6971;INV_Shoulder_03
6973;INV_Bracer_03
6974;INV_Helmet_03
6976;INV_Jewelry_Ring_03
6978;
6981;INV_Belt_09
6982;INV_Gauntlets_04
6985;INV_Bracer_07
6986;INV_Gauntlets_04
6988;INV_Helmet_08
6991;INV_Gauntlets_03
6996;INV_Bracer_06
6998;INV_Bracer_03
6999;INV_Gauntlets_04
7001;INV_Belt_03
7002;INV_Boots_01
7004;INV_Shoulder_03
7005;INV_Bracer_09
7006;INV_Belt_03
7008;INV_Jewelry_Amulet_01
7009;
7010;
7011;
7013;INV_Misc_Bone_DwarfSkull_01
7014;INV_Scroll_01
7015;INV_Scroll_02
7017;INV_Boots_01
7018;INV_Gauntlets_04
7019;INV_Shoulder_02
7024;INV_Stone_08
7025;INV_Bracer_09
7026;INV_Misc_Gem_Amethyst_02
7027;
7028;
7029;INV_Boots_09
7030;INV_Staff_07
7031;INV_Stone_03
7032;INV_Shirt_01
7033;
7035;INV_Ammo_Arrow_01
7036;INV_Misc_Bone_HumanSkull_01
7037;INV_Stone_07
7038;INV_Misc_Head_Human_01
7039;INV_Misc_Food_02
7040;INV_Axe_01
7041;INV_Misc_Orb_03
7042;INV_Misc_Bone_04
7043;INV_Misc_MonsterScales_01
7045;INV_Misc_Gem_Ruby_01
7046;INV_Belt_07
7047;INV_Misc_Map_01
7048;INV_Misc_Bone_06
7049;INV_Misc_Orb_02
7050;INV_Misc_Gem_Bloodstone_02
7051;INV_Misc_Gem_Bloodstone_03
7052;INV_Misc_Gem_Bloodstone_01
7053;INV_Misc_Gem_Ruby_01
7054;INV_Misc_Bone_07
7055;INV_Shirt_01
7056;INV_Jewelry_Ring_03
7057;
7058;
7059;INV_Bracer_13
7060;INV_Bracer_02
7061;INV_Belt_05
7063;INV_Shoulder_01
7064;INV_Misc_Gear_08
7065;INV_TradeskillItem_03
7066;INV_Misc_Candle_01
7067;INV_Fabric_Silk_01
7069;INV_Weapon_ShortBlade_01
7070;INV_Bracer_08
7071;INV_Misc_Pelt_Wolf_Ruin_01
7072;INV_Misc_Gear_01
7074;INV_Misc_QuestionMark
7077;INV_Crown_02
7078;INV_Misc_Herb_04
7079;
7080;INV_Pants_03
7081;INV_Boots_08
7082;INV_Jewelry_Ring_01
7083;INV_Bracer_07
7084;INV_Shirt_01
7085;INV_Scroll_04
